edad,empleo,estado,educacion,impago,hipoteca,prestamo,tipo_contacto,mes,dia_semana,contactos_actual,contactos_anterior,resultado_anterior,tasa_var_empleo_3m,euribor_3m,ipc_1m,target
39,housemaid,married,professional.course,no,yes,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
47,admin.,married,unknown,no,no,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
33,admin.,married,university.degree,no,unknown,unknown,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
39,housemaid,married,professional.course,no,no,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
29,admin.,single,university.degree,no,no,yes,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
54,admin.,divorced,university.degree,no,no,no,cellular,aug,fri,2,0,nonexistent,1.4,4.964,93.444,no
51,blue-collar,married,basic.6y,no,yes,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
29,admin.,single,university.degree,no,no,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
51,blue-collar,married,basic.6y,no,no,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
29,admin.,single,university.degree,no,yes,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
45,blue-collar,married,basic.9y,no,no,yes,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
30,admin.,single,high.school,no,yes,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
34,admin.,married,university.degree,unknown,no,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
30,admin.,single,high.school,no,no,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
30,admin.,single,high.school,no,no,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
30,admin.,single,high.school,no,no,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
29,admin.,single,university.degree,no,yes,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,yes
56,admin.,married,unknown,no,yes,no,cellular,aug,fri,4,0,nonexistent,1.4,4.964,93.444,no
48,services,married,basic.4y,unknown,yes,no,cellular,aug,fri,2,0,nonexistent,1.4,4.964,93.444,no
48,blue-collar,married,basic.9y,no,yes,no,cellular,aug,fri,3,0,nonexistent,1.4,4.964,93.444,no
46,services,married,unknown,no,no,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
35,self-employed,married,basic.9y,no,no,no,telephone,aug,fri,9,0,nonexistent,1.4,4.964,93.444,no
47,technician,married,university.degree,unknown,no,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
34,technician,married,high.school,no,yes,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
49,unemployed,married,high.school,unknown,no,no,cellular,aug,fri,2,0,nonexistent,1.4,4.964,93.444,no
51,blue-collar,married,basic.4y,no,no,no,cellular,aug,fri,2,0,nonexistent,1.4,4.964,93.444,no
30,admin.,married,university.degree,no,no,no,cellular,aug,fri,2,0,nonexistent,1.4,4.964,93.444,no
29,admin.,single,university.degree,no,yes,yes,cellular,aug,fri,4,0,nonexistent,1.4,4.964,93.444,no
42,services,married,high.school,unknown,no,no,cellular,aug,fri,2,0,nonexistent,1.4,4.964,93.444,no
47,admin.,divorced,university.degree,no,yes,no,cellular,aug,fri,2,0,nonexistent,1.4,4.964,93.444,no
59,retired,married,unknown,no,yes,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
35,technician,single,high.school,unknown,yes,yes,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
47,blue-collar,married,basic.4y,no,no,no,cellular,aug,fri,5,0,nonexistent,1.4,4.964,93.444,no
37,self-employed,married,university.degree,no,yes,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
34,admin.,married,university.degree,no,no,yes,cellular,aug,fri,7,0,nonexistent,1.4,4.964,93.444,no
37,self-employed,married,university.degree,no,yes,yes,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
50,technician,married,university.degree,unknown,yes,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
59,technician,divorced,professional.course,no,yes,no,cellular,aug,fri,5,0,nonexistent,1.4,4.964,93.444,no
50,technician,married,university.degree,unknown,yes,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
34,admin.,single,university.degree,no,yes,no,cellular,aug,fri,3,0,nonexistent,1.4,4.964,93.444,no
37,management,married,high.school,no,yes,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
56,retired,married,unknown,no,no,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
56,retired,married,unknown,no,no,yes,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
35,technician,single,high.school,unknown,no,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,yes
51,blue-collar,married,basic.4y,unknown,no,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
29,admin.,married,university.degree,no,no,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
55,blue-collar,married,basic.4y,no,no,no,cellular,aug,fri,3,0,nonexistent,1.4,4.964,93.444,no
37,admin.,married,university.degree,no,no,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
33,unemployed,married,university.degree,no,no,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
33,unemployed,married,university.degree,no,yes,yes,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
47,services,married,high.school,unknown,no,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
47,services,married,high.school,unknown,yes,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,yes
31,technician,single,professional.course,no,yes,yes,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
32,admin.,single,high.school,no,yes,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
46,blue-collar,married,basic.6y,no,yes,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
46,blue-collar,married,basic.6y,no,yes,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
54,blue-collar,married,unknown,unknown,yes,yes,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
59,retired,married,unknown,no,yes,yes,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
54,blue-collar,married,unknown,unknown,yes,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
59,retired,married,unknown,no,no,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
31,technician,single,professional.course,no,yes,no,cellular,aug,fri,3,0,nonexistent,1.4,4.964,93.444,no
38,self-employed,married,basic.9y,unknown,no,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,yes
49,blue-collar,married,basic.6y,unknown,no,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
30,technician,single,professional.course,no,yes,no,cellular,aug,fri,2,0,nonexistent,1.4,4.964,93.444,no
29,technician,single,university.degree,no,yes,yes,cellular,aug,fri,9,0,nonexistent,1.4,4.964,93.444,no
30,technician,single,university.degree,no,yes,no,cellular,aug,fri,3,0,nonexistent,1.4,4.964,93.444,no
29,admin.,single,university.degree,no,yes,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
29,admin.,married,university.degree,no,yes,no,cellular,aug,fri,4,0,nonexistent,1.4,4.964,93.444,no
30,admin.,single,high.school,no,no,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
30,admin.,single,high.school,no,no,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
38,self-employed,married,basic.9y,unknown,yes,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
57,technician,married,professional.course,no,yes,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
48,blue-collar,married,basic.9y,no,yes,no,telephone,aug,fri,2,0,nonexistent,1.4,4.964,93.444,no
35,technician,single,university.degree,no,yes,no,cellular,aug,fri,13,0,nonexistent,1.4,4.964,93.444,no
58,blue-collar,married,unknown,unknown,yes,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
39,housemaid,married,professional.course,no,yes,no,cellular,aug,fri,2,0,nonexistent,1.4,4.964,93.444,no
58,blue-collar,married,unknown,unknown,yes,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
49,unemployed,married,high.school,unknown,yes,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
40,technician,single,high.school,no,yes,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
40,technician,single,high.school,no,no,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
52,admin.,divorced,university.degree,no,yes,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
34,technician,single,high.school,no,no,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
30,technician,single,university.degree,no,no,yes,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
33,admin.,married,university.degree,no,yes,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
45,technician,married,professional.course,unknown,no,no,cellular,aug,fri,4,0,nonexistent,1.4,4.964,93.444,no
33,admin.,married,university.degree,no,yes,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
30,technician,single,university.degree,no,no,yes,cellular,aug,fri,6,0,nonexistent,1.4,4.964,93.444,no
29,technician,single,high.school,no,yes,no,cellular,aug,fri,3,0,nonexistent,1.4,4.964,93.444,no
36,admin.,married,high.school,no,yes,no,cellular,aug,fri,11,0,nonexistent,1.4,4.964,93.444,no
31,technician,married,university.degree,no,no,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
34,admin.,single,university.degree,no,no,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
54,blue-collar,married,unknown,no,no,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
34,admin.,single,university.degree,no,yes,yes,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
59,retired,married,basic.4y,unknown,yes,no,cellular,aug,fri,2,0,nonexistent,1.4,4.964,93.444,no
53,blue-collar,married,basic.9y,no,yes,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
38,technician,single,university.degree,no,yes,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
38,technician,single,university.degree,no,yes,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
54,admin.,married,high.school,no,yes,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
32,technician,married,university.degree,no,yes,no,cellular,aug,fri,2,0,nonexistent,1.4,4.964,93.444,no
34,technician,divorced,professional.course,no,yes,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
53,blue-collar,married,basic.9y,no,yes,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,yes
38,technician,single,university.degree,no,yes,yes,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
34,technician,divorced,professional.course,no,no,no,telephone,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
48,technician,married,university.degree,no,no,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
48,technician,married,university.degree,no,no,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
52,housemaid,married,unknown,no,yes,no,cellular,aug,fri,2,0,nonexistent,1.4,4.964,93.444,no
31,technician,married,university.degree,no,no,no,cellular,aug,fri,2,0,nonexistent,1.4,4.964,93.444,no
30,technician,single,university.degree,no,no,no,cellular,aug,fri,2,0,nonexistent,1.4,4.964,93.444,no
53,admin.,married,basic.4y,no,no,no,cellular,aug,fri,2,0,nonexistent,1.4,4.964,93.444,no
59,retired,married,university.degree,unknown,no,no,cellular,aug,fri,3,0,nonexistent,1.4,4.964,93.444,no
56,services,married,high.school,no,no,no,cellular,aug,fri,2,0,nonexistent,1.4,4.964,93.444,no
32,technician,married,professional.course,no,no,no,cellular,aug,fri,2,0,nonexistent,1.4,4.964,93.444,no
49,unemployed,married,high.school,unknown,yes,no,cellular,aug,fri,2,0,nonexistent,1.4,4.964,93.444,no
31,blue-collar,married,basic.4y,no,no,no,cellular,aug,fri,2,0,nonexistent,1.4,4.964,93.444,no
32,admin.,married,university.degree,unknown,yes,no,cellular,aug,fri,2,0,nonexistent,1.4,4.964,93.444,no
30,technician,single,professional.course,no,yes,no,cellular,aug,fri,4,0,nonexistent,1.4,4.964,93.444,no
29,admin.,married,university.degree,no,no,no,cellular,aug,fri,3,0,nonexistent,1.4,4.964,93.444,yes
30,technician,single,professional.course,no,yes,yes,cellular,aug,fri,13,0,nonexistent,1.4,4.964,93.444,no
45,services,married,high.school,no,no,no,cellular,aug,fri,2,0,nonexistent,1.4,4.964,93.444,no
29,admin.,married,university.degree,no,yes,no,cellular,aug,fri,2,0,nonexistent,1.4,4.964,93.444,no
31,technician,single,professional.course,no,yes,no,cellular,aug,fri,5,0,nonexistent,1.4,4.964,93.444,no
32,technician,married,professional.course,unknown,yes,no,cellular,aug,fri,4,0,nonexistent,1.4,4.964,93.444,no
32,admin.,single,university.degree,no,no,no,cellular,aug,fri,4,0,nonexistent,1.4,4.964,93.444,no
58,blue-collar,married,unknown,unknown,yes,yes,cellular,aug,fri,2,0,nonexistent,1.4,4.964,93.444,no
30,technician,married,university.degree,no,no,no,cellular,aug,fri,2,0,nonexistent,1.4,4.964,93.444,no
33,admin.,single,university.degree,no,no,no,cellular,aug,fri,3,0,nonexistent,1.4,4.964,93.444,no
37,technician,single,university.degree,no,no,no,cellular,aug,fri,2,0,nonexistent,1.4,4.964,93.444,no
37,technician,married,professional.course,no,no,no,cellular,aug,fri,10,0,nonexistent,1.4,4.964,93.444,no
52,services,married,high.school,unknown,yes,no,cellular,aug,fri,2,0,nonexistent,1.4,4.964,93.444,no
31,admin.,single,university.degree,no,no,yes,cellular,aug,fri,2,0,nonexistent,1.4,4.964,93.444,no
59,services,married,basic.4y,unknown,yes,no,cellular,aug,fri,4,0,nonexistent,1.4,4.964,93.444,no
56,blue-collar,married,basic.9y,unknown,no,no,cellular,aug,fri,4,0,nonexistent,1.4,4.964,93.444,no
29,admin.,single,university.degree,no,yes,no,cellular,aug,fri,2,0,nonexistent,1.4,4.964,93.444,no
36,management,married,university.degree,unknown,yes,yes,cellular,aug,fri,4,0,nonexistent,1.4,4.964,93.444,no
37,self-employed,married,basic.9y,no,yes,no,cellular,aug,fri,2,0,nonexistent,1.4,4.964,93.444,no
47,blue-collar,married,basic.9y,no,no,no,cellular,aug,fri,11,0,nonexistent,1.4,4.964,93.444,no
48,admin.,married,university.degree,no,yes,no,cellular,aug,fri,9,0,nonexistent,1.4,4.964,93.444,no
36,admin.,single,university.degree,no,no,no,cellular,aug,fri,3,0,nonexistent,1.4,4.964,93.444,no
56,retired,married,unknown,no,no,no,cellular,aug,fri,2,0,nonexistent,1.4,4.964,93.444,no
49,admin.,divorced,university.degree,unknown,yes,yes,cellular,aug,fri,5,0,nonexistent,1.4,4.964,93.444,no
33,unemployed,married,university.degree,no,no,no,cellular,aug,fri,2,0,nonexistent,1.4,4.964,93.444,no
36,management,married,university.degree,unknown,no,no,telephone,aug,fri,4,0,nonexistent,1.4,4.964,93.444,no
31,technician,married,university.degree,no,no,no,cellular,aug,fri,2,0,nonexistent,1.4,4.964,93.444,no
31,blue-collar,married,basic.4y,no,yes,no,telephone,aug,fri,3,0,nonexistent,1.4,4.964,93.444,no
37,admin.,single,university.degree,no,yes,no,cellular,aug,fri,7,0,nonexistent,1.4,4.964,93.444,no
39,admin.,married,university.degree,no,no,no,cellular,aug,fri,4,0,nonexistent,1.4,4.964,93.444,no
52,technician,married,professional.course,no,no,no,cellular,aug,fri,2,0,nonexistent,1.4,4.964,93.444,no
31,technician,married,university.degree,no,no,no,cellular,aug,fri,3,0,nonexistent,1.4,4.964,93.444,no
30,technician,single,university.degree,no,no,yes,cellular,aug,fri,2,0,nonexistent,1.4,4.964,93.444,no
47,admin.,married,unknown,no,yes,no,cellular,aug,fri,2,0,nonexistent,1.4,4.964,93.444,no
33,admin.,married,university.degree,no,yes,yes,cellular,aug,fri,2,0,nonexistent,1.4,4.964,93.444,no
45,services,married,basic.4y,unknown,no,no,cellular,aug,fri,2,0,nonexistent,1.4,4.964,93.444,no
32,technician,single,professional.course,unknown,unknown,unknown,cellular,aug,fri,4,0,nonexistent,1.4,4.964,93.444,no
42,admin.,single,university.degree,no,no,no,cellular,aug,fri,2,0,nonexistent,1.4,4.964,93.444,no
32,technician,married,professional.course,unknown,yes,no,cellular,aug,fri,4,0,nonexistent,1.4,4.964,93.444,no
32,technician,divorced,high.school,no,no,no,cellular,aug,fri,2,0,nonexistent,1.4,4.964,93.444,no
31,technician,married,high.school,no,no,no,cellular,aug,fri,7,0,nonexistent,1.4,4.964,93.444,no
36,technician,single,professional.course,no,no,yes,cellular,aug,fri,4,0,nonexistent,1.4,4.964,93.444,no
57,technician,married,professional.course,unknown,no,no,cellular,aug,fri,4,0,nonexistent,1.4,4.964,93.444,no
48,technician,married,university.degree,no,no,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
48,technician,married,university.degree,no,no,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
52,blue-collar,married,basic.4y,unknown,no,no,cellular,aug,fri,2,0,nonexistent,1.4,4.964,93.444,no
29,technician,single,professional.course,no,no,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
29,technician,single,professional.course,no,no,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
57,technician,married,professional.course,unknown,yes,no,cellular,aug,fri,3,0,nonexistent,1.4,4.964,93.444,no
52,admin.,married,unknown,unknown,no,no,cellular,aug,fri,2,0,nonexistent,1.4,4.964,93.444,no
55,blue-collar,married,basic.9y,unknown,no,no,cellular,aug,fri,6,0,nonexistent,1.4,4.964,93.444,no
48,admin.,single,university.degree,no,unknown,unknown,cellular,aug,fri,2,0,nonexistent,1.4,4.964,93.444,no
34,admin.,divorced,high.school,no,unknown,unknown,cellular,aug,fri,15,0,nonexistent,1.4,4.964,93.444,no
30,admin.,single,university.degree,unknown,no,no,cellular,aug,fri,3,0,nonexistent,1.4,4.964,93.444,no
55,admin.,married,high.school,no,yes,no,cellular,aug,fri,2,0,nonexistent,1.4,4.964,93.444,no
53,admin.,divorced,university.degree,no,unknown,unknown,cellular,aug,fri,10,0,nonexistent,1.4,4.964,93.444,no
35,management,married,university.degree,no,no,yes,cellular,aug,fri,9,0,nonexistent,1.4,4.964,93.444,no
37,management,married,high.school,no,no,no,cellular,aug,fri,2,0,nonexistent,1.4,4.964,93.444,no
60,retired,married,basic.4y,unknown,yes,no,cellular,aug,fri,2,0,nonexistent,1.4,4.964,93.444,no
53,self-employed,married,basic.9y,no,yes,yes,cellular,aug,fri,7,0,nonexistent,1.4,4.964,93.444,yes
30,admin.,single,university.degree,no,yes,no,cellular,aug,fri,4,0,nonexistent,1.4,4.964,93.444,no
32,technician,married,professional.course,no,no,yes,cellular,aug,fri,2,0,nonexistent,1.4,4.964,93.444,no
33,admin.,married,university.degree,no,yes,yes,telephone,aug,fri,2,0,nonexistent,1.4,4.964,93.444,no
53,admin.,divorced,university.degree,no,yes,no,cellular,aug,fri,2,0,nonexistent,1.4,4.964,93.444,no
59,retired,married,unknown,no,no,no,cellular,aug,fri,2,0,nonexistent,1.4,4.964,93.444,no
40,management,married,university.degree,no,yes,no,cellular,aug,fri,3,0,nonexistent,1.4,4.964,93.444,no
48,technician,married,university.degree,no,no,no,cellular,aug,fri,2,0,nonexistent,1.4,4.964,93.444,no
59,blue-collar,married,basic.9y,unknown,no,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
47,blue-collar,married,basic.9y,unknown,no,no,cellular,aug,fri,2,0,nonexistent,1.4,4.964,93.444,no
39,technician,married,professional.course,no,no,no,cellular,aug,fri,2,0,nonexistent,1.4,4.964,93.444,no
60,management,married,university.degree,no,yes,no,cellular,aug,fri,4,0,nonexistent,1.4,4.964,93.444,no
59,admin.,married,university.degree,no,yes,no,cellular,aug,fri,5,0,nonexistent,1.4,4.964,93.444,no
30,admin.,single,university.degree,no,yes,no,cellular,aug,fri,3,0,nonexistent,1.4,4.964,93.444,no
51,unemployed,married,basic.9y,no,no,no,cellular,aug,fri,2,0,nonexistent,1.4,4.964,93.444,no
31,technician,divorced,high.school,no,yes,no,cellular,aug,fri,3,0,nonexistent,1.4,4.964,93.444,no
60,management,married,university.degree,no,no,no,cellular,aug,fri,3,0,nonexistent,1.4,4.964,93.444,no
42,entrepreneur,married,high.school,no,no,no,cellular,aug,fri,3,0,nonexistent,1.4,4.964,93.444,no
48,self-employed,married,high.school,no,yes,no,cellular,aug,fri,1,0,nonexistent,1.4,4.964,93.444,no
32,admin.,single,university.degree,no,yes,yes,cellular,aug,fri,3,0,nonexistent,1.4,4.964,93.444,no
41,self-employed,married,university.degree,no,yes,no,cellular,aug,fri,3,0,nonexistent,1.4,4.964,93.444,no
